Order_ID,Order_Date,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price,Total_Sales
ORD108972,2024-01-09,CUST1859,West,Electronics,Table,7,4722,33054
ORD108973,2024-01-09,CUST2922,East,Electronics,Jeans,1,1769,1769
ORD108974,2024-01-09,CUST9444,South,Electronics,Jeans,6,2373,14238
ORD108975,2024-01-09,CUST6545,East,Electronics,Milk,9,1742,15678
ORD108976,2024-01-10,CUST8107,South,Clothing,Laptop,8,4028,32224
ORD108977,2024-01-10,CUST3434,West,Electronics,TV,8,2492,19936
ORD108978,2024-01-10,CUST7619,West,Grocery,Laptop,6,4489,26934
ORD108979,2024-01-10,CUST5014,East,Electronics,Sofa,4,2611,10444
ORD108980,2024-01-10,CUST1556,South,Clothing,Chair,1,1676,1676
ORD108981,2024-01-10,CUST2946,East,Grocery,TV,5,3838,19190
ORD108982,2024-01-10,CUST4946,North,Grocery,Jeans,5,603,3015
ORD108983,2024-01-10,CUST7498,North,Clothing,Jeans,7,4106,28742
ORD108984,2024-01-10,CUST9005,North,Grocery,Shirt,1,2602,2602
ORD108985,2024-01-10,CUST5959,North,Clothing,TV,6,425,2550
ORD108986,2024-01-10,CUST3826,East,Furniture,Milk,7,1680,11760
ORD108987,2024-01-10,CUST7150,North,Furniture,Jeans,1,3950,3950
ORD108988,2024-01-10,CUST2468,South,Electronics,Sofa,3,3937,11811
ORD108989,2024-01-10,CUST8596,West,Electronics,TV,9,4987,44883
ORD108990,2024-01-10,CUST7260,West,Electronics,Milk,8,2460,19680
ORD108991,2024-01-10,CUST5509,North,Electronics,TV,6,651,3906
ORD108992,2024-01-10,CUST8292,North,Clothing,Jeans,8,4028,32224
ORD108993,2024-01-10,CUST7018,North,Furniture,Table,2,392,784
ORD108994,2024-01-10,CUST1190,East,Clothing,Laptop,7,1894,13258
ORD108995,2024-01-10,CUST2966,West,Grocery,Sofa,2,1063,2126
ORD108996,2024-01-10,CUST2910,North,Grocery,Milk,3,1703,5109
ORD108997,2024-01-10,CUST2353,South,Grocery,TV,2,4572,9144
ORD108998,2024-01-10,CUST2999,North,Grocery,Table,5,2892,14460
ORD108999,2024-01-10,CUST9015,West,Grocery,Sofa,5,1729,8645
ORD109000,2024-01-11,CUST9351,North,Furniture,Milk,6,4914,29484
ORD109001,2024-01-11,CUST4685,West,Clothing,Table,6,4496,26976
ORD109002,2024-01-11,CUST1377,North,Grocery,Table,7,3458,24206
ORD109003,2024-01-11,CUST8856,South,Electronics,TV,8,392,3136
ORD109004,2024-01-11,CUST5484,North,Furniture,Mobile,4,213,852
ORD109005,2024-01-11,CUST2549,South,Electronics,Sofa,9,4136,37224
ORD109006,2024-01-11,CUST3967,South,Furniture,TV,3,3256,9768
ORD109007,2024-01-11,CUST7290,North,Furniture,TV,5,2919,14595
ORD109008,2024-01-11,CUST8932,South,Electronics,Laptop,3,733,2199
ORD109009,2024-01-11,CUST8105,East,Electronics,Sofa,2,4736,9472
ORD109010,2024-01-11,CUST5888,North,Grocery,Mobile,5,1991,9955
ORD109011,2024-01-11,CUST3051,North,Electronics,Shirt,9,973,8757
ORD109012,2024-01-11,CUST2629,South,Clothing,Chair,6,2659,15954
ORD109013,2024-01-11,CUST6328,South,Furniture,Table,4,2903,11612
ORD109014,2024-01-11,CUST2040,North,Furniture,Sofa,7,1621,11347
ORD109015,2024-01-11,CUST9806,East,Grocery,Rice,5,2436,12180
ORD109016,2024-01-11,CUST4029,South,Furniture,TV,7,3804,26628
ORD109017,2024-01-11,CUST7640,South,Electronics,Milk,2,4708,9416
ORD109018,2024-01-11,CUST1323,West,Furniture,Table,2,4218,8436
ORD109019,2024-01-11,CUST7451,East,Furniture,Sofa,9,1642,14778
ORD109020,2024-01-11,CUST9788,East,Electronics,Laptop,4,3084,12336
ORD109021,2024-01-11,CUST9684,North,Electronics,Milk,1,3663,3663
ORD109022,2024-01-11,CUST9004,East,Furniture,Milk,9,1688,15192
ORD109023,2024-01-11,CUST2047,North,Clothing,Laptop,1,3365,3365
ORD109024,2024-01-12,CUST9501,West,Electronics,Rice,2,1376,2752
ORD109025,2024-01-12,CUST9830,East,Clothing,Sofa,9,4023,36207
ORD109026,2024-01-12,CUST3033,South,Clothing,Laptop,3,2356,7068
ORD109027,2024-01-12,CUST4399,West,Grocery,Jeans,1,173,173
ORD109028,2024-01-12,CUST2922,North,Clothing,Milk,3,2584,7752
ORD109029,2024-01-12,CUST3960,West,Grocery,Table,9,1988,17892
ORD109030,2024-01-12,CUST3948,North,Clothing,Jeans,2,4552,9104
ORD109031,2024-01-12,CUST1087,West,Grocery,Table,5,4871,24355
ORD109032,2024-01-12,CUST8327,North,Electronics,Shirt,1,2959,2959
ORD109033,2024-01-12,CUST6149,East,Furniture,TV,1,1489,1489
ORD109034,2024-01-12,CUST3015,South,Furniture,Sofa,7,4317,30219
ORD109035,2024-01-12,CUST1641,North,Grocery,Chair,3,4846,14538
ORD109036,2024-01-12,CUST3110,West,Electronics,Chair,1,547,547
ORD109037,2024-01-12,CUST4378,North,Grocery,TV,1,4583,4583
ORD109038,2024-01-12,CUST3641,North,Grocery,Shirt,5,2636,13180
ORD109039,2024-01-12,CUST2438,North,Electronics,Laptop,3,4998,14994
ORD109040,2024-01-12,CUST5206,West,Clothing,Sofa,4,1200,4800
ORD109041,2024-01-12,CUST1573,South,Clothing,Mobile,6,1500,9000
ORD109042,2024-01-12,CUST2386,East,Electronics,Jeans,2,2454,4908
ORD109043,2024-01-12,CUST3043,South,Grocery,Milk,7,393,2751
ORD109044,2024-01-12,CUST9292,North,Furniture,TV,5,1677,8385
ORD109045,2024-01-12,CUST5891,West,Grocery,Chair,8,4368,34944
ORD109046,2024-01-12,CUST6956,South,Clothing,Mobile,4,4158,16632
ORD109047,2024-01-12,CUST9919,North,Electronics,Chair,8,3533,28264
ORD109048,2024-01-13,CUST3811,East,Electronics,Shirt,4,3344,13376
ORD109049,2024-01-13,CUST7931,East,Electronics,Mobile,5,403,2015
ORD109050,2024-01-13,CUST1001,East,Clothing,Laptop,3,1946,5838
ORD109051,2024-01-13,CUST5068,North,Grocery,Chair,4,3051,12204
ORD109052,2024-01-13,CUST5925,West,Electronics,Jeans,9,4861,43749
ORD109053,2024-01-13,CUST1756,South,Furniture,Laptop,5,1861,9305
ORD109054,2024-01-13,CUST9510,East,Electronics,Laptop,4,3030,12120
ORD109055,2024-01-13,CUST5807,North,Grocery,Milk,4,2816,11264
ORD109056,2024-01-13,CUST9750,North,Clothing,Shirt,7,1449,10143
ORD109057,2024-01-13,CUST8289,South,Furniture,Mobile,2,3475,6950
ORD109058,2024-01-13,CUST3291,East,Furniture,Mobile,4,1710,6840
ORD109059,2024-01-13,CUST9035,North,Electronics,Chair,3,222,666
ORD109060,2024-01-13,CUST6127,South,Grocery,Mobile,7,3817,26719
ORD109061,2024-01-13,CUST9563,West,Electronics,Chair,4,3564,14256
ORD109062,2024-01-13,CUST6769,West,Furniture,Jeans,8,3051,24408
ORD109063,2024-01-13,CUST9818,West,Electronics,TV,5,267,1335
ORD109064,2024-01-13,CUST9365,East,Grocery,Jeans,9,628,5652
ORD109065,2024-01-13,CUST4438,South,Clothing,Chair,9,481,4329
ORD109066,2024-01-13,CUST2622,South,Furniture,Sofa,3,2889,8667
ORD109067,2024-01-13,CUST1732,North,Grocery,Table,9,4077,36693
ORD109068,2024-01-13,CUST4884,North,Electronics,Chair,4,3557,14228
ORD109069,2024-01-13,CUST1601,North,Furniture,Shirt,9,344,3096
ORD109070,2024-01-13,CUST4081,South,Electronics,Chair,2,2048,4096
ORD109071,2024-01-13,CUST3321,North,Electronics,Table,5,4265,21325
ORD109072,2024-01-14,CUST5910,South,Clothing,Laptop,6,1452,8712
ORD109073,2024-01-14,CUST4526,South,Electronics,Table,3,1829,5487
ORD109074,2024-01-14,CUST3198,West,Electronics,Shirt,2,4364,8728
ORD109075,2024-01-14,CUST4539,North,Grocery,Jeans,1,1217,1217
ORD109076,2024-01-14,CUST6882,West,Electronics,Chair,7,2083,14581
ORD109077,2024-01-14,CUST5544,East,Clothing,Laptop,4,2791,11164
ORD109078,2024-01-14,CUST3105,East,Electronics,Sofa,8,558,4464
ORD109079,2024-01-14,CUST7914,East,Electronics,TV,8,618,4944
ORD109080,2024-01-14,CUST2218,South,Electronics,Milk,8,1717,13736
ORD109081,2024-01-14,CUST5177,South,Furniture,Jeans,2,4331,8662
ORD109082,2024-01-14,CUST5270,South,Clothing,Jeans,5,1985,9925
ORD109083,2024-01-14,CUST7255,North,Furniture,Milk,8,2738,21904
ORD109084,2024-01-14,CUST3675,West,Clothing,Chair,2,1565,3130
ORD109085,2024-01-14,CUST7554,South,Clothing,Shirt,2,2669,5338
ORD109086,2024-01-14,CUST8472,West,Grocery,Shirt,1,1233,1233
ORD109087,2024-01-14,CUST2364,West,Furniture,Shirt,6,862,5172
ORD109088,2024-01-14,CUST5164,West,Clothing,Rice,5,293,1465
ORD109089,2024-01-14,CUST7968,North,Clothing,Laptop,1,3789,3789
ORD109090,2024-01-14,CUST3346,North,Grocery,Sofa,8,3030,24240
ORD109091,2024-01-14,CUST9780,East,Furniture,Sofa,8,1047,8376
ORD109092,2024-01-14,CUST4338,East,Electronics,Table,5,1349,6745
ORD109093,2024-01-14,CUST2156,West,Grocery,Rice,3,4116,12348
ORD109094,2024-01-14,CUST5413,East,Clothing,Milk,8,2470,19760
ORD109095,2024-01-14,CUST4156,West,Furniture,Mobile,3,2748,8244
ORD109096,2024-01-15,CUST7097,North,Clothing,Chair,4,2216,8864
ORD109097,2024-01-15,CUST9379,North,Grocery,Rice,7,3480,24360
ORD109098,2024-01-15,CUST3687,North,Grocery,Shirt,7,4091,28637
ORD109099,2024-01-15,CUST7876,South,Furniture,Laptop,4,1974,7896
ORD109100,2024-01-15,CUST3514,West,Grocery,Jeans,9,3139,28251
ORD109101,2024-01-15,CUST6183,North,Grocery,Milk,6,2632,15792
ORD109102,2024-01-15,CUST8104,West,Electronics,Milk,8,1918,15344
ORD109103,2024-01-15,CUST7208,East,Clothing,Laptop,7,3990,27930
ORD109104,2024-01-15,CUST1424,East,Electronics,Chair,4,2591,10364
ORD109105,2024-01-15,CUST5055,North,Electronics,Laptop,2,3100,6200
ORD109106,2024-01-15,CUST2270,West,Furniture,TV,2,3804,7608
ORD109107,2024-01-15,CUST5425,North,Grocery,Table,8,678,5424
ORD109108,2024-01-15,CUST3041,East,Clothing,Mobile,8,4590,36720
ORD109109,2024-01-15,CUST9707,North,Clothing,Rice,1,2129,2129
ORD109110,2024-01-15,CUST2802,West,Clothing,Milk,1,2904,2904
ORD109111,2024-01-15,CUST9984,East,Grocery,TV,4,240,960
ORD109112,2024-01-15,CUST7664,South,Clothing,Jeans,1,1291,1291
ORD109113,2024-01-15,CUST2080,East,Clothing,Sofa,1,4719,4719
ORD109114,2024-01-15,CUST6396,South,Grocery,Jeans,5,3726,18630
ORD109115,2024-01-15,CUST2457,North,Furniture,Milk,1,4267,4267
ORD109116,2024-01-15,CUST6944,North,Clothing,Shirt,6,3500,21000
ORD109117,2024-01-15,CUST6464,West,Grocery,Shirt,4,3687,14748
ORD109118,2024-01-15,CUST5476,South,Electronics,Mobile,5,775,3875
ORD109119,2024-01-15,CUST3397,North,Grocery,Jeans,9,2179,19611
ORD109120,2024-01-16,CUST4698,South,Electronics,Jeans,2,1263,2526
ORD109121,2024-01-16,CUST5483,North,Grocery,Jeans,3,4875,14625
ORD109122,2024-01-16,CUST1161,East,Clothing,Chair,3,1041,3123
ORD109123,2024-01-16,CUST2604,North,Furniture,TV,9,522,4698
ORD109124,2024-01-16,CUST7179,West,Furniture,Milk,3,4770,14310
ORD109125,2024-01-16,CUST4640,East,Clothing,Laptop,5,4435,22175
ORD109126,2024-01-16,CUST7203,West,Electronics,Table,6,1434,8604
ORD109127,2024-01-16,CUST2720,East,Grocery,Sofa,6,2048,12288
ORD109128,2024-01-16,CUST3023,South,Clothing,Milk,6,3390,20340
ORD109129,2024-01-16,CUST3879,West,Grocery,Shirt,1,3566,3566
ORD109130,2024-01-16,CUST9625,North,Clothing,Jeans,6,340,2040
ORD109131,2024-01-16,CUST6022,South,Clothing,Rice,1,3978,3978
ORD109132,2024-01-16,CUST9021,North,Grocery,Milk,6,3381,20286
ORD109133,2024-01-16,CUST2565,East,Furniture,Rice,6,783,4698
ORD109134,2024-01-16,CUST9666,East,Furniture,Table,3,4159,12477
ORD109135,2024-01-16,CUST6716,North,Electronics,Sofa,3,3267,9801
ORD109136,2024-01-16,CUST5620,North,Grocery,Laptop,6,456,2736
ORD109137,2024-01-16,CUST5440,South,Electronics,Shirt,2,2174,4348
ORD109138,2024-01-16,CUST2623,North,Clothing,TV,5,393,1965
ORD109139,2024-01-16,CUST1785,West,Electronics,Mobile,3,1085,3255
ORD109140,2024-01-16,CUST3797,West,Clothing,Laptop,5,2501,12505
ORD109141,2024-01-16,CUST6210,North,Grocery,Chair,3,4271,12813
ORD109142,2024-01-16,CUST7382,West,Grocery,Table,2,3847,7694
ORD109143,2024-01-16,CUST3960,North,Grocery,Chair,4,1354,5416
ORD109144,2024-01-17,CUST6655,South,Grocery,Laptop,5,4168,20840
ORD109145,2024-01-17,CUST9711,West,Electronics,Mobile,6,2189,13134
ORD109146,2024-01-17,CUST7597,West,Clothing,Laptop,2,514,1028
ORD109147,2024-01-17,CUST8812,North,Furniture,Table,3,2380,7140
ORD109148,2024-01-17,CUST3090,West,Grocery,Chair,3,3719,11157
ORD109149,2024-01-17,CUST5244,East,Grocery,Laptop,6,4270,25620
ORD109150,2024-01-17,CUST1155,South,Clothing,Jeans,1,735,735
ORD109151,2024-01-17,CUST9414,South,Furniture,Mobile,7,993,6951
ORD109152,2024-01-17,CUST3547,West,Grocery,Sofa,8,3475,27800
ORD109153,2024-01-17,CUST3070,West,Furniture,Shirt,7,1373,9611
ORD109154,2024-01-17,CUST3337,East,Grocery,Rice,4,2551,10204
ORD109155,2024-01-17,CUST7206,East,Electronics,Chair,7,1654,11578
ORD109156,2024-01-17,CUST5380,West,Electronics,Shirt,1,736,736
ORD109157,2024-01-17,CUST1866,West,Furniture,Milk,8,2625,21000
ORD109158,2024-01-17,CUST7064,East,Clothing,Mobile,3,4834,14502
ORD109159,2024-01-17,CUST5081,North,Clothing,Mobile,9,1589,14301
ORD109160,2024-01-17,CUST7852,East,Electronics,Jeans,1,4807,4807
ORD109161,2024-01-17,CUST8500,North,Clothing,Jeans,6,4058,24348
ORD109162,2024-01-17,CUST3999,South,Clothing,Table,1,2911,2911
ORD109163,2024-01-17,CUST8191,South,Clothing,Milk,8,3573,28584
ORD109164,2024-01-17,CUST6799,East,Furniture,Laptop,3,2445,7335
ORD109165,2024-01-17,CUST8678,North,Furniture,Table,4,2719,10876
ORD109166,2024-01-17,CUST9228,East,Clothing,Rice,6,4251,25506
ORD109167,2024-01-17,CUST5699,East,Electronics,Rice,4,358,1432
ORD109168,2024-01-18,CUST5519,North,Clothing,Chair,8,4690,37520
ORD109169,2024-01-18,CUST8008,East,Grocery,Rice,9,511,4599
ORD109170,2024-01-18,CUST9529,South,Electronics,Sofa,5,1260,6300
ORD109171,2024-01-18,CUST4748,West,Furniture,Rice,1,439,439
ORD109172,2024-01-18,CUST6000,West,Grocery,Laptop,8,2421,19368
ORD109173,2024-01-18,CUST2424,East,Clothing,Table,2,3516,7032
ORD109174,2024-01-18,CUST6007,North,Clothing,Laptop,6,3152,18912
ORD109175,2024-01-18,CUST7660,North,Electronics,Mobile,6,2682,16092
ORD109176,2024-01-18,CUST6123,South,Electronics,Chair,7,1039,7273
ORD109177,2024-01-18,CUST2476,North,Clothing,Table,9,4376,39384
ORD109178,2024-01-18,CUST2302,North,Clothing,Jeans,1,2799,2799
ORD109179,2024-01-18,CUST2256,South,Electronics,Shirt,8,4679,37432
ORD109180,2024-01-18,CUST4932,East,Grocery,Shirt,5,4198,20990
ORD109181,2024-01-18,CUST2534,West,Furniture,Sofa,6,3825,22950
ORD109182,2024-01-18,CUST3705,South,Electronics,TV,8,774,6192
ORD109183,2024-01-18,CUST1940,East,Grocery,TV,8,3525,28200
ORD109184,2024-01-18,CUST2385,South,Clothing,Milk,7,2891,20237
ORD109185,2024-01-18,CUST5683,East,Furniture,Rice,7,257,1799
ORD109186,2024-01-18,CUST9074,South,Grocery,Table,1,564,564
ORD109187,2024-01-18,CUST1175,East,Furniture,Mobile,8,2321,18568
ORD109188,2024-01-18,CUST7946,South,Furniture,Laptop,3,1821,5463
ORD109189,2024-01-18,CUST9334,East,Furniture,Sofa,5,4693,23465
ORD109190,2024-01-18,CUST3235,South,Grocery,Jeans,4,1539,6156
ORD109191,2024-01-18,CUST8858,West,Grocery,Chair,3,3136,9408
ORD109192,2024-01-19,CUST9156,West,Clothing,Table,5,1955,9775
ORD109193,2024-01-19,CUST9437,North,Furniture,Mobile,3,839,2517
ORD109194,2024-01-19,CUST9722,East,Electronics,Mobile,9,421,3789
ORD109195,2024-01-19,CUST3042,South,Electronics,Chair,9,3080,27720
ORD109196,2024-01-19,CUST7643,East,Electronics,Laptop,6,2467,14802
ORD109197,2024-01-19,CUST1227,West,Grocery,Jeans,3,3084,9252
ORD109198,2024-01-19,CUST4115,East,Clothing,Sofa,5,3802,19010
ORD109199,2024-01-19,CUST1119,South,Grocery,Shirt,8,4984,39872
ORD109200,2024-01-19,CUST7962,East,Furniture,Sofa,9,3880,34920
ORD109201,2024-01-19,CUST9754,South,Electronics,Milk,3,2924,8772
ORD109202,2024-01-19,CUST6653,West,Grocery,Mobile,5,4844,24220
ORD109203,2024-01-19,CUST5001,West,Electronics,Milk,2,4597,9194
ORD109204,2024-01-19,CUST9652,West,Grocery,Milk,2,1243,2486
ORD109205,2024-01-19,CUST1693,North,Electronics,Sofa,2,1779,3558
ORD109206,2024-01-19,CUST8350,West,Furniture,Milk,6,2268,13608
ORD109207,2024-01-19,CUST3761,East,Electronics,Sofa,3,2778,8334
ORD109208,2024-01-19,CUST9577,North,Furniture,Sofa,5,3541,17705
ORD109209,2024-01-19,CUST4687,West,Furniture,Chair,8,1224,9792
ORD109210,2024-01-19,CUST3864,East,Grocery,Shirt,5,3343,16715
ORD109211,2024-01-19,CUST2230,East,Grocery,Rice,2,3390,6780
ORD109212,2024-01-19,CUST7013,East,Grocery,Rice,6,2772,16632
ORD109213,2024-01-19,CUST3184,South,Furniture,Laptop,2,2479,4958
ORD109214,2024-01-19,CUST9416,North,Clothing,Sofa,8,1285,10280
ORD109215,2024-01-19,CUST6788,East,Clothing,Laptop,2,3478,6956
ORD109216,2024-01-20,CUST1834,South,Furniture,Sofa,7,4069,28483
ORD109217,2024-01-20,CUST7925,West,Furniture,Jeans,4,845,3380
ORD109218,2024-01-20,CUST9118,East,Grocery,TV,4,515,2060
ORD109219,2024-01-20,CUST7211,South,Grocery,Mobile,8,3045,24360
ORD109220,2024-01-20,CUST3793,East,Grocery,Mobile,4,669,2676
ORD109221,2024-01-20,CUST7115,North,Clothing,Shirt,8,4345,34760
ORD109222,2024-01-20,CUST2855,North,Clothing,Milk,9,2166,19494
ORD109223,2024-01-20,CUST6537,West,Furniture,Shirt,8,4215,33720
ORD109224,2024-01-20,CUST5092,East,Clothing,Rice,4,2069,8276
ORD109225,2024-01-20,CUST9832,South,Grocery,Rice,5,3185,15925
ORD109226,2024-01-20,CUST2931,West,Grocery,Shirt,6,887,5322
ORD109227,2024-01-20,CUST5752,East,Grocery,Rice,9,2448,22032
ORD109228,2024-01-20,CUST5901,West,Grocery,Rice,5,2972,14860
ORD109229,2024-01-20,CUST8915,South,Grocery,Shirt,2,4226,8452
ORD109230,2024-01-20,CUST5809,West,Electronics,Shirt,7,3271,22897
ORD109231,2024-01-20,CUST5337,West,Furniture,Chair,6,2610,15660
ORD109232,2024-01-20,CUST4490,West,Furniture,Laptop,3,1681,5043
ORD109233,2024-01-20,CUST1036,East,Clothing,Milk,8,1002,8016
ORD109234,2024-01-20,CUST7449,South,Grocery,Mobile,3,506,1518
ORD109235,2024-01-20,CUST4562,North,Electronics,Laptop,4,1088,4352
ORD109236,2024-01-20,CUST5994,East,Grocery,Jeans,9,2700,24300
ORD109237,2024-01-20,CUST9446,North,Grocery,Shirt,4,3047,12188
ORD109238,2024-01-20,CUST1580,North,Clothing,Laptop,2,2242,4484
ORD109239,2024-01-20,CUST8586,East,Electronics,TV,9,258,2322
ORD109240,2024-01-21,CUST8999,East,Electronics,TV,8,2194,17552
ORD109241,2024-01-21,CUST1942,South,Furniture,Table,4,4397,17588
ORD109242,2024-01-21,CUST6828,South,Grocery,Rice,6,2697,16182
ORD109243,2024-01-21,CUST1096,West,Electronics,Jeans,6,3856,23136
ORD109244,2024-01-21,CUST8542,North,Furniture,Chair,2,3199,6398
ORD109245,2024-01-21,CUST6382,South,Electronics,Sofa,9,1141,10269
ORD109246,2024-01-21,CUST5888,West,Grocery,Sofa,6,3138,18828
ORD109247,2024-01-21,CUST6798,South,Furniture,Sofa,5,3161,15805
ORD109248,2024-01-21,CUST2755,East,Electronics,Table,2,1132,2264
ORD109249,2024-01-21,CUST1084,South,Clothing,Laptop,1,974,974
ORD109250,2024-01-21,CUST6729,North,Electronics,Mobile,7,1441,10087
ORD109251,2024-01-21,CUST4050,South,Grocery,Mobile,4,2019,8076
ORD109252,2024-01-21,CUST7587,North,Clothing,Shirt,7,4235,29645
ORD109253,2024-01-21,CUST6808,East,Electronics,Chair,5,4808,24040
ORD109254,2024-01-21,CUST1145,North,Electronics,Mobile,1,157,157
ORD109255,2024-01-21,CUST2660,South,Furniture,Milk,5,3109,15545
ORD109256,2024-01-21,CUST8058,West,Grocery,TV,4,1398,5592
ORD109257,2024-01-21,CUST9061,East,Electronics,Rice,1,3710,3710
ORD109258,2024-01-21,CUST4236,South,Electronics,Rice,2,2433,4866
ORD109259,2024-01-21,CUST2388,East,Electronics,Mobile,9,2192,19728
ORD109260,2024-01-21,CUST9668,East,Grocery,Shirt,1,1073,1073
ORD109261,2024-01-21,CUST9426,South,Clothing,Table,4,2562,10248
ORD109262,2024-01-21,CUST3518,South,Grocery,Sofa,8,2183,17464
ORD109263,2024-01-21,CUST7729,West,Furniture,Milk,5,2386,11930
ORD109264,2024-01-22,CUST3029,East,Furniture,Milk,7,3054,21378
ORD109265,2024-01-22,CUST8985,East,Grocery,Jeans,2,1972,3944
ORD109266,2024-01-22,CUST1113,South,Electronics,Chair,4,4979,19916
ORD109267,2024-01-22,CUST3549,North,Electronics,Rice,4,1582,6328
ORD109268,2024-01-22,CUST5098,South,Clothing,Shirt,1,2314,2314
ORD109269,2024-01-22,CUST4704,East,Grocery,Table,8,3934,31472
ORD109270,2024-01-22,CUST8711,South,Grocery,Rice,3,4031,12093
ORD109271,2024-01-22,CUST7477,West,Electronics,Jeans,4,1336,5344
ORD109272,2024-01-22,CUST7132,North,Furniture,Shirt,2,4927,9854
ORD109273,2024-01-22,CUST5903,South,Furniture,Laptop,5,1115,5575
ORD109274,2024-01-22,CUST6971,West,Clothing,Table,5,2906,14530
ORD109275,2024-01-22,CUST8017,East,Clothing,TV,3,1786,5358
ORD109276,2024-01-22,CUST3984,South,Furniture,Table,8,1056,8448
ORD109277,2024-01-22,CUST9788,East,Grocery,Laptop,1,1305,1305
ORD109278,2024-01-22,CUST5415,West,Clothing,Rice,2,1776,3552
ORD109279,2024-01-22,CUST2780,East,Electronics,TV,1,1067,1067
ORD109280,2024-01-22,CUST8185,West,Grocery,Shirt,6,4859,29154
ORD109281,2024-01-22,CUST8198,West,Electronics,Sofa,4,2251,9004
ORD109282,2024-01-22,CUST3651,West,Clothing,Shirt,1,1758,1758
ORD109283,2024-01-22,CUST3291,South,Furniture,Jeans,7,3848,26936
ORD109284,2024-01-22,CUST6795,East,Clothing,TV,9,1852,16668
ORD109285,2024-01-22,CUST8110,East,Furniture,Table,5,4477,22385
ORD109286,2024-01-22,CUST1095,North,Grocery,Chair,7,3537,24759
ORD109287,2024-01-22,CUST6885,North,Clothing,Laptop,4,2061,8244
ORD109288,2024-01-23,CUST4251,North,Clothing,TV,4,3407,13628
ORD109289,2024-01-23,CUST2813,North,Clothing,Sofa,4,2592,10368
ORD109290,2024-01-23,CUST4105,East,Grocery,Mobile,5,3061,15305
ORD109291,2024-01-23,CUST5667,West,Electronics,TV,8,166,1328
ORD109292,2024-01-23,CUST1659,West,Electronics,Jeans,4,1777,7108
ORD109293,2024-01-23,CUST3190,South,Furniture,Chair,7,547,3829
ORD109294,2024-01-23,CUST7464,West,Clothing,Mobile,9,3879,34911
ORD109295,2024-01-23,CUST7898,East,Electronics,TV,6,712,4272
ORD109296,2024-01-23,CUST6426,East,Grocery,TV,4,3326,13304
ORD109297,2024-01-23,CUST1517,East,Clothing,Shirt,5,2792,13960
ORD109298,2024-01-23,CUST3626,South,Furniture,Milk,8,4774,38192
ORD109299,2024-01-23,CUST4260,North,Electronics,Table,4,823,3292
ORD109300,2024-01-23,CUST8852,West,Grocery,Milk,4,3279,13116
ORD109301,2024-01-23,CUST5354,East,Grocery,Shirt,7,2042,14294
ORD109302,2024-01-23,CUST2946,East,Furniture,Mobile,6,4130,24780
ORD109303,2024-01-23,CUST7899,North,Electronics,Milk,1,2323,2323
ORD109304,2024-01-23,CUST9012,East,Clothing,Laptop,9,1916,17244
ORD109305,2024-01-23,CUST9119,West,Grocery,Laptop,5,4285,21425
ORD109306,2024-01-23,CUST3087,South,Furniture,TV,2,2012,4024
ORD109307,2024-01-23,CUST6322,East,Grocery,Table,5,1958,9790
ORD109308,2024-01-23,CUST7551,West,Grocery,Rice,8,3423,27384
ORD109309,2024-01-23,CUST9222,East,Electronics,TV,6,1726,10356
ORD109310,2024-01-23,CUST7370,North,Electronics,TV,8,2864,22912
ORD109311,2024-01-23,CUST3153,East,Clothing,Laptop,5,3652,18260
ORD109312,2024-01-24,CUST2797,East,Grocery,Laptop,4,3516,14064
ORD109313,2024-01-24,CUST2767,South,Furniture,Mobile,3,3571,10713
ORD109314,2024-01-24,CUST1346,North,Grocery,Mobile,2,4937,9874
ORD109315,2024-01-24,CUST3066,North,Furniture,Shirt,9,2201,19809
ORD109316,2024-01-24,CUST3548,South,Grocery,Milk,1,3095,3095
ORD109317,2024-01-24,CUST6638,East,Furniture,TV,2,2805,5610
ORD109318,2024-01-24,CUST9192,West,Grocery,Mobile,6,2356,14136
ORD109319,2024-01-24,CUST1223,North,Grocery,Shirt,6,2265,13590
ORD109320,2024-01-24,CUST4874,North,Clothing,Shirt,1,4412,4412
ORD109321,2024-01-24,CUST1852,East,Electronics,Rice,8,1277,10216
ORD109322,2024-01-24,CUST6605,East,Electronics,Milk,4,3701,14804
ORD109323,2024-01-24,CUST8039,North,Furniture,Rice,7,1428,9996
ORD109324,2024-01-24,CUST1131,East,Grocery,Mobile,9,3364,30276
ORD109325,2024-01-24,CUST8116,West,Grocery,Chair,2,977,1954
ORD109326,2024-01-24,CUST8867,North,Electronics,Mobile,7,1281,8967
ORD109327,2024-01-24,CUST5742,West,Furniture,Jeans,1,4988,4988
ORD109328,2024-01-24,CUST5623,West,Clothing,Chair,3,134,402
ORD109329,2024-01-24,CUST8961,East,Clothing,TV,4,3585,14340
ORD109330,2024-01-24,CUST2353,West,Clothing,Mobile,3,1798,5394
ORD109331,2024-01-24,CUST8027,East,Grocery,Milk,8,3690,29520
ORD109332,2024-01-24,CUST5059,South,Furniture,Shirt,7,2887,20209
ORD109333,2024-01-24,CUST3498,East,Electronics,Laptop,3,2571,7713
ORD109334,2024-01-24,CUST9376,West,Grocery,Table,7,2648,18536
ORD109335,2024-01-24,CUST4061,South,Grocery,Chair,2,4464,8928
ORD109336,2024-01-25,CUST5087,East,Clothing,Table,3,4189,12567
